Year,YearCode,Country Name,Country Code,"Health expenditure per capita, PPP (constant 2005 international $)","GDP per capita, PPP (constant 2005 international $)",GDP growth (annual %),"Life expectancy at birth, total (years)","Mortality rate, infant (per 1,000 live births)","Mortality rate, under-5 (per 1,000 live births)","Population, total"
1996,YR1996,Georgia,GEO,115.046218,2006.291764,11.20000232,70.62929268,33.7,38.8,4616100
1996,YR1996,Germany,DEU,2403.278995,27948.33134,0.790781744,76.67317073,5.1,6.2,81914831
1996,YR1996,Ghana,GHA,42.2719091,1008.257135,4.602460956,57.9684878,68.7,107.5,17169151
1996,YR1996,Greece,GRC,1299.525685,17894.13624,2.358402042,77.68536585,8.6,9.7,10709173
1996,YR1996,Greenland,GRL,,,1.529636711,,,,55900
1996,YR1996,Grenada,GRD,382.3414396,6476.137314,4.057406758,72.05968293,14.5,17.6,100796
1996,YR1996,Guam,GUM,,,,73.37456098,,,148060
1996,YR1996,Guatemala,GTM,110.2338962,3694.907592,2.957779916,65.54380488,43.5,57,10214623
1996,YR1996,Guinea,GIN,28.11495653,803.522264,4.461575085,46.04882927,116.9,196,8094751
1996,YR1996,Guinea-Bissau,GNB,99.46982827,1374.43034,11.6,43.8855122,117.1,196.4,1165465
1996,YR1996,Guyana,GUY,96.80503469,2357.789929,7.883466693,62.64787805,42.5,54.4,730865
1996,YR1996,Haiti,HTI,60.07914304,1131.943275,4.136861157,57.46107317,82.8,117,7986858
1996,YR1996,Honduras,HND,115.3458605,2798.948928,3.595249715,69.05453659,34.1,42.4,5723639
1996,YR1996,"Hong Kong SAR, China",HKG,,28736.26795,4.258535357,79.62682927,,,6435500
1996,YR1996,Hungary,HUN,658.3069394,11729.57479,0.160881199,70.32878049,11.6,13.4,10311238
1996,YR1996,Iceland,ISL,2018.178014,25784.70799,4.785062428,78.77780488,3.8,4.8,268916
1996,YR1996,India,IND,47.74822364,1496.802229,7.549522232,60.17860976,71,98.5,973147577
1996,YR1996,Indonesia,IDN,47.59483511,2952.530769,7.642786284,64.32780488,43.4,62.6,197097887
1996,YR1996,"Iran, Islamic Rep.",IRN,216.7595307,7009.022025,7.100735147,68.60319512,37.9,47.7,61440887
1996,YR1996,Iraq,IRQ,161.5606347,,,71.31178049,35.6,44.5,21017108
1996,YR1996,Ireland,IRL,1274.165974,,,75.78536585,6,7.3,3637510
1996,YR1996,Isle of Man,IMY,,,7.715996458,,,,72898
1996,YR1996,Israel,ISR,1522.199012,21103.10111,5.490042269,78.10487805,6.7,8.3,5692000
1996,YR1996,Italy,ITA,1610.099588,25542.14237,1.134684705,78.33195122,5.9,7,56860281
1996,YR1996,Jamaica,JAM,275.7574386,,-0.11373121,70.25526829,24.1,28.8,2509923.425
1996,YR1996,Japan,JPN,1657.902097,28683.53627,2.610054629,80.2002439,3.9,5.4,125761000
1996,YR1996,Jordan,JOR,237.3032095,3472.387283,2.087492867,71.56109756,26.6,31.2,4325000
1996,YR1996,Kazakhstan,KAZ,163.6769193,4590.866285,0.5,64.1097561,41.9,49.1,15577894.26
1996,YR1996,Kenya,KEN,45.75009909,1332.214808,4.146839264,55.23631707,71.4,113.7,28186224
1996,YR1996,Kiribati,KIR,151.9579491,2018.192005,6.116411828,,54.9,73.2,77511
1996,YR1996,"Korea, Dem. Rep.",PRK,,,,65.27207317,48.1,78.4,22016518
1996,YR1996,"Korea, Rep.",KOR,543.2471224,16704.35997,6.998620422,73.82109756,5.2,6.1,45525000
1996,YR1996,Kosovo,KSV,,,,68.68560976,,,2059000
1996,YR1996,Kuwait,KWT,1005.487415,42996.46572,0.605126941,73.39565854,11.2,13.6,1585244
1996,YR1996,Kyrgyz Republic,KGZ,67.49842946,1299.88736,7.084502419,66.54390244,46.7,55.2,4628400
1996,YR1996,Lao PDR,LAO,44.373734,1145.694896,6.928323725,58.89558537,74.1,103.3,4986592
1996,YR1996,Latvia,LVA,357.568925,6489.058078,3.790904049,68.77658537,18.4,21.7,2457222
1996,YR1996,Lebanon,LBN,792.4641417,10295.68996,5.136503876,70.0154878,20.4,24.1,3070984
1996,YR1996,Lesotho,LSO,66.84685979,1087.722829,5.213676133,55.25160976,76.6,99.5,1779197
1996,YR1996,Liberia,LBR,0,107.8026919,12.12121212,42.62707317,139.8,208.5,2197801
1996,YR1996,Libya,LBY,370.6567883,,,71.13378049,25.7,33.1,4837354
1996,YR1996,Liechtenstein,LIE,,,6.905302499,,6.8,7.6,31287
1996,YR1996,Lithuania,LTU,372.725517,7828.041227,5.182670002,70.10804878,12.4,15.1,3601613
1996,YR1996,Luxembourg,LUX,2277.503957,48512.65471,1.515151515,76.5195122,4.9,6.1,414225
1996,YR1996,"Macao SAR, China",MAC,,25944.8717,-0.4,77.62843902,,,405231
1996,YR1996,"Macedonia, FYR",MKD,445.5272126,6569.438853,1.184812257,72.25019512,19.6,22.4,1975207
1996,YR1996,Madagascar,MDG,22.65333017,846.3729765,2.148915024,55.80307317,78.6,125.2,13882646
1996,YR1996,Malawi,MWI,25.18039948,656.2986613,7.316681499,46.41214634,116.9,197.7,10153315
1996,YR1996,Malaysia,MYS,233.5979445,10183.50812,10.00270109,71.3685122,10.9,12.7,21259831
1996,YR1996,Maldives,MDV,180.4897893,,,66.25185366,58.3,77.8,250659
1996,YR1996,Mali,MLI,46.90282434,745.3908399,3.218406373,46.01304878,120.6,230.6,9222157
1996,YR1996,Malta,MLT,895.8355219,17609.6697,3.777335975,77.2902439,7.5,8.9,372687
1996,YR1996,Marshall Islands,MHL,392.380657,,-10.30292903,,34.5,42.9,51397
1996,YR1996,Mauritania,MRT,46.04830964,1809.896444,5.818826609,56.73146341,78.6,119.7,2403805
1996,YR1996,Mauritius,MUS,219.6809732,7639.307301,5.587843879,70.32292683,19.3,21.6,1133996
1996,YR1996,Mexico,MEX,371.8176106,9827.114781,5.139827628,73.09429268,29.7,36.6,97201533
1996,YR1996,"Micronesia, Fed. Sts.",FSM,209.0415996,2917.398481,-3.111543555,66.86770732,40.5,51.5,108342
1996,YR1996,Moldova,MDA,126.3727296,1755.228389,-5.2,66.61812195,23.2,27.6,3667748
1996,YR1996,Monaco,MCO,2225.774501,,1.110730405,,4.9,6,30971
1996,YR1996,Mongolia,MNG,60.09426048,2053.588078,2.235093843,61.49907317,59.1,79.8,2316598
1996,YR1996,Montenegro,MNE,405.5728725,,,75.68431707,12.9,14.5,613774
1996,YR1996,Morocco,MAR,91.95357606,2870.103611,12.21688837,67.04836585,51.4,62.7,27237150
1996,YR1996,Mozambique,MOZ,14.74926958,414.6806305,7.4,45.91082927,133.1,198.3,16463426
1996,YR1996,Myanmar,MMR,9.873307486,,6.442715347,60.52641463,67.4,92.8,45991828
1996,YR1996,Namibia,NAM,236.082516,4333.587947,3.195340784,59.95790244,46.5,68.8,1705309
1996,YR1996,Nepal,NPL,37.19816712,869.2675025,5.328284175,58.2735122,73.1,100.9,21115271
1996,YR1996,Netherlands,NLD,1861.054126,29298.27542,3.406520394,77.43560976,5.5,6.7,15530498
1996,YR1996,New Caledonia,NCL,,,0.4498791,71.99756098,,,197000
1996,YR1996,New Zealand,NZL,1266.194081,20782.54565,3.245489732,76.78780488,6.8,8.4,3732000
1996,YR1996,Nicaragua,NIC,131.3230763,2462.620997,6.344268214,67.78190244,39.8,50.4,4756631
1996,YR1996,Niger,NER,16.50679692,617.1842091,3.419093103,45.22534146,111.8,257.3,9499605
1996,YR1996,Nigeria,NGA,55.34925522,1466.23227,4.3,45.13321951,123,207.2,111166210
1996,YR1996,Northern Mariana Islands,MNP,,,,,,,60248
1996,YR1996,Norway,NOR,2267.765551,39538.98544,5.099772978,78.1504878,4.4,5.5,4381336
1996,YR1996,Oman,OMN,475.1292687,17250.80075,3.045939792,73.29053659,24.2,30.5,2175998
1996,YR1996,Pakistan,PAK,50.67392255,1831.127481,4.846581284,62.282,83.5,106.3,130083700
1996,YR1996,Palau,PLW,1523.496008,17571.8278,10.4,,22.2,27.5,17695
1996,YR1996,Panama,PAN,429.0662376,7002.141318,2.810584059,73.46585366,22.9,28.5,2814525
1996,YR1996,Papua New Guinea,PNG,71.34134997,2359.804012,7.733696823,57.63085366,57.8,77.7,4841020
1996,YR1996,Paraguay,PRY,235.9903004,4955.290285,1.573785132,69.07980488,33.5,41.5,4911701
1996,YR1996,Peru,PER,199.8555493,5334.308395,2.518220686,68.49209756,38.4,51.2,24365985
1996,YR1996,Philippines,PHL,76.70864854,2602.718773,5.845873472,66.18063415,33.3,45.2,71184718
1996,YR1996,Poland,POL,477.6506334,9551.206941,6.238916797,72.24634146,11.3,12.9,38624370
1996,YR1996,Portugal,PRT,1094.347328,18117.3432,3.688500386,75.26097561,7.1,9.3,10057861
1996,YR1996,Puerto Rico,PRI,,,2.317511464,74.49182927,,,3724655
1996,YR1996,Qatar,QAT,1594.043955,,,75.49580488,12.6,15.1,512476
1996,YR1996,Romania,ROM,194.0208831,7523.381406,4.008901931,69.10487805,26.6,31.2,22619004
1996,YR1996,Russian Federation,RUS,305.445064,7588.798928,-3.6,66.19414634,20.6,24.5,147739000
1996,YR1996,Rwanda,RWA,24.45811299,618.929763,12.74569576,33.97580488,133.2,227.2,5929575
1996,YR1996,Samoa,WSM,121.5942314,2791.02487,7.274326856,67.95426829,20.7,24.4,171276
1996,YR1996,San Marino,SMR,2885.837664,,4.858299698,79.1195122,7,7.900001,25914
1996,YR1996,Sao Tome and Principe,STP,124.1761433,,,61.80363415,60.9,93.7,132323
1996,YR1996,Saudi Arabia,SAU,484.2624657,19682.08473,3.383819661,70.69560976,23.2,27.6,18848350
1996,YR1996,Senegal,SEN,47.67260354,1354.779019,2.012125087,54.60453659,71.1,143.1,8940298
1996,YR1996,Serbia,SRB,246.8972947,6112.214823,7.8,,15.1,17.4,7708878.205
1996,YR1996,Seychelles,SYC,697.0103229,15404.76067,4.697847105,,11.9,14.3,76417
1996,YR1996,Sierra Leone,SLE,72.62043502,783.3799849,1.7538214,37.41887805,152.2,254.9,3919708
1996,YR1996,Singapore,SGP,835.177915,33977.73508,7.626559947,76.74634146,3.8,5,3670700
1996,YR1996,Sint Maarten (Dutch part),SXM,,,,,,,
1996,YR1996,Slovak Republic,SVK,581.8669901,11547.00135,6.941371385,72.65365854,11.9,13.7,5373361
1996,YR1996,Slovenia,SVN,1056.413934,16569.09997,3.647724175,74.45853659,5.6,6.8,1988628
1996,YR1996,Solomon Islands,SLB,73.70203634,2923.478379,1.605177994,60.29658537,28.6,34.8,369439
1996,YR1996,Somalia,SOM,16.71486593,,,45.42792683,108.3,180,6481035
1996,YR1996,South Africa,ZAF,477.4057878,7641.046592,4.306696211,59.06270732,48.2,63.4,40000246.95
1996,YR1996,South Sudan,SSD,,,,,110.2,183.6,5561120
1996,YR1996,Spain,ESP,1247.843489,21480.20947,2.417012332,78.1204878,6.6,7.900001,39478186
1996,YR1996,Sri Lanka,LKA,72.57007084,2542.020648,3.8,69.1782439,19.1,22.5,18336000
1996,YR1996,St. Kitts and Nevis,KNA,548.800725,12976.58596,6.543397159,,16.4,21.4,43391
1996,YR1996,St. Lucia,LCA,372.786727,8674.870268,5.417234745,71.54878049,15.6,19.1,148962
1996,YR1996,St. Martin (French part),MAF,,,,,,,32102
1996,YR1996,St. Vincent and the Grenadines,VCT,217.5346784,5804.459843,1.340151573,70.10019512,18.5,22.3,108078
1996,YR1996,Sudan,SDN,39.04056418,1127.732676,5.91912482,54.71034146,70.2,110.2,25263021
1996,YR1996,Suriname,SUR,302.5463258,4930.141715,1.274378144,67.83597561,38.3,44.5,441734
1996,YR1996,Swaziland,SWZ,184.3420916,4120.775781,3.842053737,55.008,67.5,95.1,984506
1996,YR1996,Sweden,SWE,1859.518753,24997.98398,1.612216884,78.95902439,3.9,4.6,8840998
1996,YR1996,Switzerland,CHE,2720.154704,33057.58919,0.48467235,78.89609756,5,6.2,7071850
1996,YR1996,Syrian Arab Republic,SYR,175.5944759,3796.134966,4.4,73.11295122,22.4,26.6,14746306
1996,YR1996,Tajikistan,TJK,21.80804121,860.8713653,-16.7,62.56131707,85.5,109.1,5862347
1996,YR1996,Tanzania,TZA,22.39109729,812.4818137,4.544366802,49.56763415,90.8,148.9,30780453
1996,YR1996,Thailand,THA,189.7247613,6035.605668,5.901344807,72.25392683,17.9,21,59562136
1996,YR1996,Timor-Leste,TMP,,,,52.3147561,107.3,140.3,869024
1996,YR1996,Togo,TGO,39.77210604,879.9026971,8.83621163,54.21117073,81.2,135.1,4392177
1996,YR1996,Tonga,TON,124.6779557,3551.639305,0.010216628,70.2385122,18.2,21.4,96218
1996,YR1996,Trinidad and Tobago,TTO,414.0849992,11644.62284,3.946667534,68.91290244,29.6,33.8,1258365
1996,YR1996,Tunisia,TUN,257.7953892,5191.275657,7.146080478,71.55365854,30,36.7,9089300
1996,YR1996,Turkey,TUR,222.9944872,9263.305075,7.379664476,66.74597561,39.4,48.4,59442502
1996,YR1996,Turkmenistan,TKM,50.36775372,3543.471328,6.699992634,63.2077561,64.9,79.9,4267690
1996,YR1996,Turks and Caicos Islands,TCA,,,,,,,15967
1996,YR1996,Tuvalu,TUV,173.6337802,,-5.961327653,,38.7,48.8,9264
1996,YR1996,Uganda,UGA,32.14295772,712.0178446,9.072114582,44.7917561,97.1,162.1,21407693
1996,YR1996,Ukraine,UKR,180.7358515,3540.064453,-10,67.31073171,16.4,19.1,51057188.98
1996,YR1996,United Arab Emirates,ARE,907.5499983,68520.02132,5.798404046,73.68009756,13.5,15.7,2470810
1996,YR1996,United Kingdom,GBR,1434.497253,25506.96829,3.113576439,77.08780488,6,7.1,58166950
1996,YR1996,United States,USA,3899.976933,34749.84595,3.786073016,75.99658537,7.7,9.2,269394000
1996,YR1996,Uruguay,URY,964.3030274,8951.48806,5.57795777,73.52804878,17,19.7,3247585
1996,YR1996,Uzbekistan,UZB,83.10765261,1458.437576,1.7,66.43263415,54.9,66.2,23225000
1996,YR1996,Vanuatu,VUT,79.37447219,3552.142475,2.328455285,65.8994878,23.7,28.3,171802
1996,YR1996,"Venezuela, RB",VEN,287.3904852,9910.57916,-0.197837378,72.3795122,21.5,25.5,22556838
1996,YR1996,Vietnam,VNM,53.94916584,1324.330179,9.340017496,69.98985366,29.9,39.6,73156700
1996,YR1996,Virgin Islands (U.S.),VIR,,,,76.53656098,,,108093
1996,YR1996,West Bank and Gaza,WBG,,,2.899819891,69.96060976,28.7,33.8,2587997
1996,YR1996,"Yemen, Rep.",YEM,80.61103897,1962.117117,4.634967351,57.72378049,77.8,109.1,15578640
1996,YR1996,Zambia,ZMB,52.0334035,1077.591604,6.945659942,43.0084878,104.7,178.1,9073311
1996,YR1996,Zimbabwe,ZWE,99.82026433,,10.36069736,51.12426829,59.6,96.9,11846110
1995,YR1995,Afghanistan,AFG,,,,43.84090244,108.5,158,17586073
1995,YR1995,Albania,ALB,107.0511312,3366.100048,13.3,71.87029268,30.3,34.6,3357858
1995,YR1995,Algeria,DZA,192.410051,5429.419882,3.79999481,68.46587805,45.8,54.8,29315463
1995,YR1995,American Samoa,ASM,,,,,,,52874
1995,YR1995,Andorra,ADO,1470.566895,,2.757493977,,5.2,6.4,63854
1995,YR1995,Angola,AGO,85.98303483,2090.285619,10.4,42.05092683,131,221.7,12104952
1995,YR1995,Antigua and Barbuda,ATG,592.8668099,14663.85769,-4.176822709,,17,19.9,68349
1995,YR1995,Argentina,ARG,648.6727785,9599.473931,-2.845209611,72.62363415,20.8,23.4,34833168
1995,YR1995,Armenia,ARM,89.50190272,1706.192383,6.899998407,68.62046341,33,37.9,3223173
1995,YR1995,Aruba,ABW,,,1.245085912,73.56360976,,,80326
1995,YR1995,Australia,AUS,1596.557612,25404.93184,3.989672956,77.82926829,5.7,7.1,18072000
1995,YR1995,Austria,AUT,2256.333862,27425.81941,2.667983664,76.71560976,5.6,6.9,7948278
1995,YR1995,Azerbaijan,AZE,86.46392723,1853.794686,-11.8,64.57582927,68.2,84.4,7685000
1995,YR1995,"Bahamas, The",BHS,1471.040196,26368.23891,4.378750977,70.05636585,14.3,17.9,280050
1995,YR1995,Bahrain,BHR,763.0929015,21744.19497,3.929992241,73.14702439,13.8,16,563730
1995,YR1995,Bangladesh,BGD,23.83025448,813.3499623,4.92505218,62.12268293,78.8,110.8,119869585
1995,YR1995,Barbados,BRB,638.4475695,15604.55839,1.490133032,74.95936585,14.5,16.5,263165
1995,YR1995,Belarus,BLR,228.4602694,4198.924437,-10.4,68.46097561,13.8,16.8,10194000
1995,YR1995,Belgium,BEL,1712.574492,26706.0057,2.384757222,76.84073171,6.4,7.6,10136811
1995,YR1995,Belize,BLZ,165.6976757,5063.728367,0.643967584,73.12760976,27.8,33.7,206962
1995,YR1995,Benin,BEN,47.88206067,1129.321237,6.045198644,50.94126829,96.8,158.5,5985658
1995,YR1995,Bermuda,BMU,,,4.399147856,,,,59746
1995,YR1995,Bhutan,BTN,72.43483794,2263.921729,7.074117383,56.72339024,79.3,111.6,509105
1995,YR1995,Bolivia,BOL,121.7960007,3276.971973,4.678276905,61.09587805,70.7,99.5,7635362
1995,YR1995,Bosnia and Herzegovina,BIH,153.8529087,1574.976436,20.80000117,68.06819512,11.5,13.3,3520996
